id_linea,nombre_linea,modo,id_ramal,nombre_ramal,ramal,provincia,municipio,id_linea_agg,nombre_linea_agg
280,LINEA 148,COL,280,148B,RECORRIDO B_CONSTITUCION-PARAJE EL TROPEZON,JN,JN,,
280,LINEA 148,COL,280,148C,RECORRIDO C_CONSTITUCION-PARAJE EL ALPINO,JN,JN,,
280,LINEA 148,COL,280,148D,148D CONSTITUCION-THEVENET Y RPN 36 (X LYNCH),JN,JN,,
280,LINEA 148,COL,280,148E,RECORRIDO E_CONSTITUCION-DEL CAMPO Y AV F VARELA,JN,JN,,
280,LINEA 148,COL,280,148F,RECORRIDO F_CONSTITUCION-DARDO ROCHA Y LAVALLE,JN,JN,,
280,LINEA 148,COL,280,148G,RECORRIDO G_CONSTITUCION-EST S FCO SOLANO JLOPEZ,JN,JN,,
280,LINEA 148,COL,280,148H,RECORRIDO H_CONSTITUCION-EST S FCO SOLANO MONTEVE,JN,JN,,
280,LINEA 148,COL,280,148I,RECORRIDO I_CONSTITUCION-AV DTO ALVAREZ Y MONTEVER,JN,JN,,
280,LINEA 148,COL,280,148J,RECORRIDO J_CONSTITUCION-EST SFCO SOLANO AV FLORE,JN,JN,,
285,LINEA 406,COL,285,406A,RAMOS SAN JOSE,BUENOS AIRES,PROV,,
285,LINEA 406,COL,285,406B,RAMOS LOMAS,BUENOS AIRES,PROV,,
286,LINEA 506 AMBA ALMIRANTE BROWN,COL,286,506R1,R1 - ESTACION GLEW - TAPIN Y LARRETA,BUENOS AIRES,ALMIRANTE BROWN,,
286,LINEA 506 AMBA ALMIRANTE BROWN,COL,286,506R2,R2 - ESTACION GLEW - B GENDARMERIA,BUENOS AIRES,ALMIRANTE BROWN,,
286,LINEA 506 AMBA ALMIRANTE BROWN,COL,286,506R3,R3 - ESTACION GLEW - DONATO ALVARES Y GARAY-B SAN JOSE X BYNNON,BUENOS AIRES,ALMIRANTE BROWN,,
286,LINEA 506 AMBA ALMIRANTE BROWN,COL,286,506R4,R4 - ESTACION GLEW - DONATO ALVAREZ Y GARAY - B SAN JOSE X HOSPITAL ONATIVIA,BUENOS AIRES,ALMIRANTE BROWN,,
286,LINEA 506 AMBA ALMIRANTE BROWN,COL,286,506R5,R5 - ESTACION ADROGUE - ESTACION CLAYPOLE,BUENOS AIRES,ALMIRANTE BROWN,,
286,LINEA 506 AMBA ALMIRANTE BROWN,COL,286,506R6,R6 - ESTACION ADROGUE - DONATO ALVARES Y GARAY-BARRO SAN JOSE,BUENOS AIRES,ALMIRANTE BROWN,,
287,LINEA 318,COL,287,318A,FRACC RAMAL A EST LOMAS DE ZAMORA - EST TURDERA,BUENOS AIRES,PROV,,
287,LINEA 318,COL,287,318B,RAMAL B PUENTE LA NORIA - MONTE GRANDE,BUENOS AIRES,PROV,,
287,LINEA 318,COL,287,318C,DESDOBLAMIENTO C PUENTE LA NORIA  - EST CLAYPOLE POR BURZACO,BUENOS AIRES,PROV,,
287,LINEA 318,COL,287,318D,RAMAL D PUENTE LA NORIA -  RODRIGUEZ Y VIRGILIOIO,BUENOS AIRES,PROV,,
287,LINEA 318,COL,287,318E,RAMAL E ALVEAR HASTA  EST ADROGUE,BUENOS AIRES,PROV,,
287,LINEA 318,COL,287,318TRONC,TRONCAL A PUENTE LA NORIA - CLAYPOLE,BUENOS AIRES,PROV,,
288,LINEA 521 AMBA ALMIRANTE BROWN,COL,288,521R1,R1 - ESTACION BURZACO - ESTACION BURZACO x PARQUE INDUSTRIAL,BUENOS AIRES,ALMIRANTE BROWN,,
289,LINEA 96,COL,289,096A,A (por AVENIDA RIVADAVIA) CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - PONTEVEDRA (PARTIDO DE MERLO - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096AA,AA EXPRESO(por AUTOPISTA 25 DE MAYO - AU1) CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - PONTEVEDRA (PARTIDO DE MERLO - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096AB,AB EXPRESO (por AVENIDA JUAN BALBERDI) CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - PONTEVEDRA (PARTIDO DE MERLO - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096AC,AC EXPRESO (por AUTOPISTA 25 DE MAYO - AU1) CONSTITUCION (CABA) - ESTACION RAFAEL CASTILLO (LINEA BELGRANO SUR - PARTIDO DE LA MATANZA-BS AS),JN,JN,,
289,LINEA 96,COL,289,096AD,AD EXPRESO (por AU 25 DE MAYO - AU1,JN,JN,,
289,LINEA 96,COL,289,096AE,AE EXPRESO(por AUTOPISTA 25 DE MAYO - AU1) CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLA SCASSO (PARTIDO DE LA MATANZA - BS AS),JN,JN,,
289,LINEA 96,COL,289,096AF,AF EXPRESO(por AV JUAN B ALBERDI) CONSTITUCION (CABA) - VILLA SCASSO (LA MATANZA - BSAS),JN,JN,,
289,LINEA 96,COL,289,096AG,AG-EXPRESO(por AUTOPISTA 25 DE MAYO - AU1) 5 CONSTITUCION (CABA) - BARRIO ESPERANZA (PARTIDO DE LA MATANZA - BSAS),JN,JN,,
289,LINEA 96,COL,289,096AH,AH EXPRESO(por AU 25 DE MAYO - AU1) CONSTITUCION (CABA) - ESTACION LAFERRERE (LINEA BELGRANO SUR - PARTIDO DE LA MATANZA - BS AS),JN,JN,,
289,LINEA 96,COL,289,096B,B (por KILOMETRO 32 - R NAC N 3) CONSTITUCION (CABA) - ESTACION GONZALEZ CATAN (LINEA BELGRANO SUR - PARTIDO DE LA MATANZA-PROVINCIA DE BUENOS AIRES,JN,JN,,
289,LINEA 96,COL,289,096C,C (por AV RIVADAVIA) CONSTITUCION (CABA) - ESTACION RAFAEL CASTILLO (LINEA BELGRANO SUR - PARTIDO DE LA MATANZA - BS AS),JN,JN,,
289,LINEA 96,COL,289,096D,D (por AVENIDA RIVADAVIA) CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - BARRIO SAN ALBERTO (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096E,CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - BARRIO LA FORESTA (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096F,F (por AVENIDA RIVADAVIA) CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLA SCASSO (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096G,G (por AVENIDA RIVADAVIA) CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - BARRIO ESPERANZA (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096H,H (por AV RIVADAVIA y por Km 24,JN,JN,,
289,LINEA 96,COL,289,096I,I (por AVRIVADAVIA y por km 26 - R NAC N 3) CONSTITUCION (CABA) - ESTACION LAFERRERE (LINEA BELGRANO SUR- PARTIDO DE LA MATANZA - BS AS),JN,JN,,
289,LINEA 96,COL,289,096J,(por AV RIVADAVIA) PRIMERA JUNTA (CABA) - PONTEVEDRA (PARTIDO DE MERLO - BS AS),JN,JN,,
289,LINEA 96,COL,289,096K,K (por KM32 - RNAC N 3) PRIMERA JUNTA (CABA) - EST GONZALEZ CATAN (LINEA BELGRANO SUR - LA MATANZA-BS AS),JN,JN,,
289,LINEA 96,COL,289,096L,L (por AV RIVADAVIA) PRIMERA JUNTA (CABA) - ESTACION RAFAEL CASTILLO (LINEA BELGRANO SUR - PARTIDO DE LA MATANZA - BSAS),JN,JN,,
289,LINEA 96,COL,289,096M,M (por AVENIDA RIVADAVIA) PRIMERA JUNTA (CIUDAD AUTONOMA DE BUENOS AIRES) - BARRIO SAN ALBERTO (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096N,N PRIMERA JUNTA (CIUDAD AUTONOMA DE BUENOS AIRES) - BARRIO LA FORESTA (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096NN,O (por AVENIDA RIVADAVIA) PRIMERA JUNTA (CIUDAD AUTONOMA DE BUENOS AIRES) - BARRIO ESPERANZA (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096O,P (por AV RIVADAVIA y por KM24,JN,JN,,
289,LINEA 96,COL,289,096P,Q (por AV RIVADAVIA y por KM26 - RUTA NACIONAL N 3) PRIMERA JUNTA (CABA) - ESTACION LAFERRERE (LINEA BELGRANO SUR - PARTIDO DE LA MATANZA -BSAS),JN,JN,,
289,LINEA 96,COL,289,096Q,Q (por AV RIVADAVIA y por KM26 - RUTA NAC N 3) PRIMERA JUNTA (CABA)-ESTACION LAFERRERE (LINEA BELGRANO- PARTIDO DE LA MATANZA -BS AS),JN,JN,,
289,LINEA 96,COL,289,096R,R LINIERS (CIUDAD AUTONOMA DE BUENOS AIRES) - PONTEVEDRA (PARTIDO DE MERLO - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096S,S (por KM32 - RUTA NAC N 3) LINIERS (CABA) - ESTACION GONZALEZ CATAN (LINEA BELGRANO SUR - PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096T,T LINIERS (CIUDAD AUTONOMA DE BUENOS AIRES) - ESTACION RAFAEL CASTILLO (LINEA BELGRANO SUR - PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096U,U LINIERS (CIUDAD AUTONOMA DE BUENOS AIRES) - BARRIO SAN ALBERTO (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096V,V LINIERS (CIUDAD AUTONOMA DE BUENOS AIRES) - BARRIO LA FORESTA (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096W,W LINIERS (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLA SCASSO (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096X,X LINIERS (CIUDAD AUTONOMA DE BUENOS AIRES) - BARRIO ESPERANZA 4 (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
289,LINEA 96,COL,289,096Y,(por KM24,JN,JN,,
289,LINEA 96,COL,289,096Z,Z (por KM26 - RUTA NACN 3) LINIERS (CABA) - ESTACION LAFERRERE (LINEA BELGRANO SUR - PARTIDO DE LA MATANZA -BS AS),JN,JN,,
290,LINEA 34,COL,290,034A,PALERMO (CIUDAD AUTONOMA DE BUENOS AIRES) - ESTACION LINIERS (LINEA SARMIENTO - CIUDAD AUTONOMA DE BUENOS AIRES),JN,JN,,
290,LINEA 34,COL,290,034B,CIUDAD UNIVERSITARIA (CIUDAD AUTONOMA DE BUENOS AIRES) - ESTACION LINIERS (LINEA SARMIENTO - CIUDAD AUTONOMA DE BUENOS AIRES),JN,JN,,
290,LINEA 34,COL,290,034C,AVENIDA SANTA FE y FRAY JUSTO SANTA MARIA DE ORO (CIUDAD AUTONOMA DE BUENOS AIRES) - ESTACION LINIERS (LINEA SARMIENTO - CABA),JN,JN,,
290,LINEA 34,COL,290,034D,PALERMO (CIUDAD AUTONOMA DE BUENOS AIRES) - ESTACION LINIERS (LINEA SARMIENTO - CIUDAD AUTONOMA DE BUENOS AIRES)EXPRESO,JN,JN,,
290,LINEA 34,COL,290,034E,CIUDAD UNIVERSITARIA (CIUDAD AUTONOMA DE BUENOS AIRES) - ESTACION LINIERS (LINEA SARMIENTO - CIUDAD AUTONOMA DE BUENOS AIRES) EXPRESO,JN,JN,,
291,LINEA 449,COL,291,449A,TRONCAL ESTACION SARGENTO CABRAL,BUENOS AIRES,PROV,,
292,LINEA 93,COL,292,093A,A (por ESTACION MUNRO) MUNRO (PARTIDO DE VICENTE LOPEZ - PROVINCIA DE BUENOS AIRES) - AVELLANEDA (PARTIDO DE AVELLANEDA - PROVINCIA DE BUENOS AIRES),JN,JN,,
292,LINEA 93,COL,292,093B,B (por EDUARDO SIVORI) MUNRO (PARTIDO DE VICENTE LOPEZ - PROVINCIA DE BUENOS AIRES) - AVELLANEDA (PARTIDO DE AVELLANEDA - PROVINCIA DE BUENOS AIRES),JN,JN,,
292,LINEA 93,COL,292,093C,C COGHLAN (CIUDAD AUTONOMA DE BUENOS AIRES) - AVELLANEDA (PARTIDO DE AVELLANEDA - PROVINCIA DE BUENOS AIRES),JN,JN,,
293,LINEA 749,COL,293,749A,BARRIO R FAVALORO (ESTACION JOSE C PAZ)  ESTACION SOL Y VERDE,BUENOS AIRES,JOSE C. PAZ,,
293,LINEA 749,COL,293,749B,ESTACION JOSE C PAZ - CALLE EL MAESTRO,BUENOS AIRES,JOSE C. PAZ,,
293,LINEA 749,COL,293,749C,BARRIO FRINO - SAN AITILIO,BUENOS AIRES,JOSE C. PAZ,,
293,LINEA 749,COL,293,749D,BARRIO ACACIAS - BARRIO SARMIENTO,BUENOS AIRES,JOSE C. PAZ,,
293,LINEA 749,COL,293,749F,CEMENTERIO POR SALVATORI,BUENOS AIRES,JOSE C. PAZ,,
294,LINEA 185,COL,294,185A,185A,JN,JN,,
294,LINEA 185,COL,294,185B,185B-AVFRONTERA YAVGRAL ROCA(CAP)-AVRIV Y FONRO,JN,JN,,
294,LINEA 185,COL,294,185C,185C-AVRIV Y FONROUGE(CAP)-TOKIO Y ASUNCION(MTZA),JN,JN,,
295,LINEA 205,COL,295,205A,RAMAL 1 CIUDADELA (TRES DE FEBRERO) - PONTEVEDRA (MERLO),BUENOS AIRES,PROV,,
296,LINEA 129,COL,296,129A,Recorrido A Plaza de Miserere (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129B,Recorrido B - Plaza de Miserere (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129C,Recorrido C - Plaza de Miserere (CABA) - Rotonda  GutiErrez (Pdo de F Varela),JN,JN,,
296,LINEA 129,COL,296,129D,Recorrido D - Plaza de Miserere (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129E,Recorrido E - Plaza de Miserere (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129F,Recorrido F - Plaza de Miserere (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129G,Recorrido G - Plaza de Miserere (CABA) - Barrio El RocIo (Pdo de Florencio Varela),JN,JN,,
296,LINEA 129,COL,296,129H,Recorrido H - Plaza de Miserere (CABA) - Ing Allan  (Pdo de Florencio Varela),JN,JN,,
296,LINEA 129,COL,296,129I,Recorrido I - Plaza de Miserere (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129J,Recorrido J - Plaza ConstituciOn (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129K,Recorrido K - Plaza ConstituciOn (CABA) - Barrio MarItimo (Pdo de Berazategui),JN,JN,,
296,LINEA 129,COL,296,129L,Recorrido L - Retiro  (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129M,Recorrido M - Retiro  (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129N,Recorrido N - Retiro  (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129NN,Recorrido N - Retiro  (CABA) - EstaciOn Florencio Varela (FFCC Roca) (Pdo de Florencio Varela),JN,JN,,
296,LINEA 129,COL,296,129O,Recorrido O - EstaciOn Marcelo T de Alvear (MetrobUs) (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129P,Recorrido P - EXPRESO - Plaza de Miserere (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129Q,Recorrido Q - EXPRESO - Retiro  (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
296,LINEA 129,COL,296,129R,Recorrido R - EXPRESO - EstaciOn Marcelo T de Alvear (MetrobUs) (CABA) - Tnal de Omnibus La Plata (Pdo de La Plata),JN,JN,,
297,LINEA 621,COL,297,621-R3,RAMOS MEJIA - ATALAYA - LAFERRERE,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621-R4,RAMOS MEJIA - RAFAEL CASTILLO,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621R1,RAMOS MEJIA - KM38 BARRIO ESPERANZA,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621R2,RAMOS MEJIA - VILLA SCASSO,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621R5,RAMOS MEJIA - LA FORESTA,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621R6,RAMOS MEJIA - VILLA SCASSO - LAFERRERE,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621R7,RAMOS MEJIA - LAS CASITAS POR EL TALITA,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621R8,RAMOS MEJIA -  CIUDAD EVITA POR HOSPITAL MATERNO INFANTIL,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621R9,BO ESPERANZA  KM38 -  MERCADO CENTRAL,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621RND10,GONZALEZ CATAN - KM28 RUTA 3,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621RND11,RUTA 1001 - KM29 RUTA 3 POR VILLA SCASSO,BUENOS AIRES,LA MATANZA,,
297,LINEA 621,COL,297,621RND12,RAFAEL CASTILLO - ISIDRO CASANOVA,BUENOS AIRES,LA MATANZA,,
298,LINEA 276,COL,298,276A,LUJAN - CARMEN DE ARECO,BUENOS AIRES,PROV,,
298,LINEA 276,COL,298,276B,PILAR - CLUB MARINA,BUENOS AIRES,PROV,,
298,LINEA 276,COL,298,276C,PILAR - CEMENTERIO,BUENOS AIRES,PROV,,
298,LINEA 276,COL,298,276D,PILAR - CHECHELA,BUENOS AIRES,PROV,,
298,LINEA 276,COL,298,276E,PILAR - SAN ANDRES DE GILES,BUENOS AIRES,PROV,,
298,LINEA 276,COL,298,276F,LUJAN - P DE LAS PALMAS,BUENOS AIRES,PROV,,
298,LINEA 276,COL,298,276H,PILAR - ENTRADA EL CAZADOR,BUENOS AIRES,PROV,,
298,LINEA 276,COL,298,276I,LUJAN-TRES SARGENTOS,BUENOS AIRES,PROV,,
298,LINEA 276,COL,298,276J,ENTRADA CAZADOR-SANDRES DE GILES,BUENOS AIRES,PROV,,
299,LINEA 91,COL,299,091A,A(por BARRIO PRESIDENTE SARMIENTO) RETIRO (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLEGAS (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
299,LINEA 91,COL,299,091B,B(por JUAN RAVA) RETIRO (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLEGAS (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
299,LINEA 91,COL,299,091C,C (por JUAN RAVA) NUEVA POMPEYA (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLEGAS (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
299,LINEA 91,COL,299,091D,D (por BARRIO PRESIDENTE SARMIENTO) PLAZA CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLEGAS (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES,JN,JN,,
299,LINEA 91,COL,299,091E,E (por JUAN RAVA) PLAZA CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLEGAS (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
299,LINEA 91,COL,299,091F,F-EXPRESO- (por AUTOPISTA 25 DE MAYO - AU1) BERNARDO DE IRIGOYEN y AVENIDA INDEPENDENCIA (CABA) - VILLEGAS (PARTIDO DE LA MATANZA - BSAS),JN,JN,,
300,LINEA 143,COL,300,143A,A (por UNANUE) PUERTO NUEVO (CIUDAD AUTONOMA DE BUENOS AIRES) - TAPIALES (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
300,LINEA 143,COL,300,143B,B (por SOLDADO JUAN RAVA) PUERTO NUEVO (CIUDAD AUTONOMA DE BUENOS AIRES) - TAPIALES (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
300,LINEA 143,COL,300,143C,C (por UNANUE y AVENIDA GENERAL FRANCISCO FERNANDEZ DE LA CRUZ) PUERTO NUEVO (CIUDAD AUTONOMA DE BUENOS AIRES) - TAPIALES (PARTIDO DE LA MATANZA - PRO,JN,JN,,
300,LINEA 143,COL,300,143D,D PUERTO NUEVO (CIUDAD AUTONOMA DE BUENOS AIRES) - PUENTE DE LA NORIA (PARTIDO DE LOMAS DE ZAMORA - PROVINCIA DE BUENOS AIRES),JN,JN,,
300,LINEA 143,COL,300,143E,E (por UNANUE) PUERTO NUEVO (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLA CELINA (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
300,LINEA 143,COL,300,143F,F (por SOLDADO JUAN RAVA y AVENIDA GENERAL FRANCISCO FERNANDEZ DE LA CRUZ) PUERTO NUEVO (CIUDAD AUTONOMA DE BUENOS AIRES) - TAPIALES (PARTIDO DE LA MA,JN,JN,,
300,LINEA 143,COL,300,143G,G (por SOLDADO JUAN RAVA) PUERTO NUEVO (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLA CELINA (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES),JN,JN,,
301,LINEA 32,COL,301,032A,PLAZA MISERERE - ESTACION LANUS,JN,JN,,
303,LINEA 405,COL,303,405A,RAMAL A,BUENOS AIRES,PROV,,
304,LINEA 49,COL,304,049A,PRIMERA JUNTA (CIUDAD AUTONOMA DE BUENOS AIRES) - LA TABLADA (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES)(por AVENIDA INTENDENTE J S CROVARA),JN,JN,,
304,LINEA 49,COL,304,049B,PRIMERA JUNTA (CIUDAD AUTONOMA DE BUENOS AIRES) - ISIDRO CASANOVA (PARTIDO DE LA MATANZA - PROVINCIA DE BUENOS AIRES) (por CORONEL OLLEROS),JN,JN,,
305,LINEA 97,COL,305,097A,ESTACION MORON - BARRIO SAN ALBERTO,JN,JN,,
305,LINEA 97,COL,305,097B,ESTACION MORON (POR ALDO BONZI),JN,JN,,
305,LINEA 97,COL,305,097C,BARRIO SAN ALBERTO,JN,JN,,
306,LINEA 264,COL,306,264H,BARRIO OBLIGADO - PABLO NOGUES,BUENOS AIRES,PROV,,
306,LINEA 264,COL,306,264I,BARRIO OBLIGADO - POLVORINES,BUENOS AIRES,PROV,,
306,LINEA 264,COL,306,264J,BARRIO OBLIGADO - ESTACION SARGENTO CABRAL,BUENOS AIRES,PROV,,
307,LINEA 50,COL,307,050A,ESTACION TERMINAL DE OMNIBUS BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES) - AVENIDA EVA PERON y colectora Este AVENIDA GENERAL PAZ (CABA),JN,JN,,
307,LINEA 50,COL,307,050B,ESTACION TERMINAL DE OMNIBUS DE RETIRO (CIUDAD AUTONOMA DE BUENOS AIRES) - HOSPITAL PINERO (CIUDAD AUTONOMA DE BUENOS AIRES),JN,JN,,
308,LINEA 520B,COL,308,520BB,RAMAL B,BUENOS AIRES,LANUS,,
308,LINEA 520B,COL,308,520BB2,RAMAL B2,BUENOS AIRES,LANUS,,
308,LINEA 520B,COL,308,520BC,RAMAL C,BUENOS AIRES,LANUS,,
308,LINEA 520B,COL,308,520BD,RAMAL D,BUENOS AIRES,LANUS,,
309,LINEA 521 A,COL,309,521AA,ITUZAINGO Y 29 DE SEPTIEMBRE (LANUS) / LYNCH Y BOL,BUENOS AIRES,LANUS,,
310,LINEA 6,COL,310,006A,RETIRO (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLA SOLDATI (CIUDAD AUTONOMA DE BUENOS AIRES) (por AVENIDA CASEROS),JN,JN,,
310,LINEA 6,COL,310,006B,RETIRO (CIUDAD AUTONOMA DE BUENOS AIRES) - VILLA SOLDATI (CIUDAD AUTONOMA DE BUENOS AIRES) (por AVENIDA BRASIL),JN,JN,,
310,LINEA 6,COL,310,006C,RETIRO (CIUDAD AUTONOMA DE BUENOS AIRES) - NUEVA POMPEYA (CIUDAD AUTONOMA DE BUENOS AIRES) (por AVENIDA CASEROS),JN,JN,,
310,LINEA 6,COL,310,006D,RETIRO (CIUDAD AUTONOMA DE BUENOS AIRES) - NUEVA POMPEYA (CIUDAD AUTONOMA DE BUENOS AIRES) (por AVENIDA BRASIL),JN,JN,,
311,LINEA 526,COL,311,526A,ITUZAINGO Y 29 DE SEPTIEMBRE (LANUS) / CADORNA (LA,BUENOS AIRES,LANUS,,
312,LINEA 382,COL,312,382R1,RECORRIDO 1 LOMAS DEL MIRADOR (LA MATANZA)  -  PONTEVEDRA (MERLO),BUENOS AIRES,PROV,,
312,LINEA 382,COL,312,382R2,RECORRIDO 2 CIUDADELA (TRES DE FEBRERO)-KM 47,BUENOS AIRES,PROV,,
314,LINEA 252,COL,314,252A,RAMAL CARAPACHAY POR ALMEYRA,BUENOS AIRES,PROV,,
314,LINEA 252,COL,314,252B,RAMAL PALOMAR POR AV DE MAYO,BUENOS AIRES,PROV,,
315,LINEA 1,COL,315,001A,PRIMERA JUNTA (CIUDAD AUTONOMA DE BUENOS AIRES) - ESTACION MORON (LINEA SARMIENTO - PARTIDO DE MORON - PROVINCIA DE BUENOS AIRES),JN,JN,,
316,LINEA 383,COL,316,383R7,383R7-ESTCLAYPOLE-BARRIO PISTA TROTE,BUENOS AIRES,PROV,,
316,LINEA 383,COL,316,383R9,383R9-ESTCLAYPOLE-VILLA ARGENTINA,BUENOS AIRES,PROV,,
317,LINEA 500H,COL,317,500HA,500A-AVSMARTIN Y SPERANDIO-BARRIO STA ROSA,BUENOS AIRES,FLORENCIO VARELA,,
317,LINEA 500H,COL,317,500HI,500I-INTERM-BARRIO STA ROSA-HTAL FVARELA,BUENOS AIRES,FLORENCIO VARELA,,
318,LINEA 275,COL,318,275A,PUNTA LARA R,BUENOS AIRES,PROV,,
318,LINEA 275,COL,318,275B,BOCA CERRADA,BUENOS AIRES,PROV,,
318,LINEA 275,COL,318,275C,PUNTA LARA POR BOSSIGNA,BUENOS AIRES,PROV,,
318,LINEA 275,COL,318,275D,PUNTA LARA POR DIAGONAL,BUENOS AIRES,PROV,,
318,LINEA 275,COL,318,275E,MOSCONI,BUENOS AIRES,PROV,,
318,LINEA 275,COL,318,275F,ENSENADA,BUENOS AIRES,PROV,,
318,LINEA 275,COL,318,275G,DIQUE,BUENOS AIRES,PROV,,
318,LINEA 275,COL,318,275H,SIDERAR,BUENOS AIRES,PROV,,
